Time,X,Y
7.433336969763919,521.80585,282.45093
7.466670319404116,661.3926,208.41577
7.500003669044313,805.4474,137.38925
7.5333370186845094,878.42053,108.14917
7.566670368324707,886.42896,108.441376
7.600003717964904,881.79956,110.7784
7.6333370676051,858.3776,125.857635
7.700003766885494,624.152,295.11542
7.733337116525691,513.814,334.97342
7.7666704661658885,472.1565,338.34525
7.800003815806085,465.5481,338.39807
7.833337165446282,468.4812,333.24677
7.866670515086479,486.16852,312.4154
7.900003864726676,501.58417,229.65399
7.9333372143668734,508.82596,150.21515
7.96667056400707,509.54807,141.46658
8.000003913647268,507.49524,141.32242
8.033337263287464,504.7146,144.71062
8.06667061292766,515.7459,162.5636
8.100003962567857,576.77136,271.45148
8.133337312208054,622.5206,382.06006
8.20000401148845,650.23755,408.9909
8.233337361128646,696.36206,346.09503
8.266670710768842,759.4514,197.61404
8.300004060409039,790.7481,130.83253
8.333337410049236,803.91797,128.45255
8.366670759689434,804.54205,131.41205
8.40000410932963,796.8142,138.13835
8.433337458969827,786.3988,151.76988
8.466670808610024,770.25226,227.96838
8.50000415825022,717.1261,345.60474
8.533337507890417,671.55566,389.7126
8.566670857530616,668.9481,390.66486
8.600004207170812,671.573,381.00763
8.633337556811009,697.7727,312.40527
8.700004256091402,785.5907,121.444244
8.7333376057316,796.22034,117.87541
8.766670955371797,795.4646,124.26405
8.800004305011994,790.601,158.30826
8.83333765465219,775.92584,255.61945
8.866671004292387,745.17664,343.2157
8.900004353932584,728.5032,363.10303
8.933337703572782,728.3662,362.673
8.966671053212979,729.6489,363.67377
9.000004402853175,743.2184,313.97812
9.033337752493372,778.22394,182.99136
9.066671102133569,794.6863,119.15451
9.100004451773765,794.8126,112.47974
9.133337801413964,800.33997,118.24432
9.16667115105416,799.6453,119.30704
9.200004500694357,799.84033,120.28876
9.233337850334554,797.5225,118.56662
9.26667119997475,790.7852,123.53677
9.300004549614949,780.8114,130.80016
9.333337899255145,781.22876,133.69266
9.366671248895342,780.0414,134.04318
9.400004598535538,780.4015,137.46487
9.433337948175735,780.8423,158.61014
9.466671297815932,782.7809,219.31056
9.533337997096327,759.77625,313.38394
9.566671346736523,759.15076,312.9958
9.60000469637672,757.5078,312.9361
9.633338046016917,756.0081,313.77377
9.666671395657113,749.77405,307.3906
9.766671444577705,714.2274,105.92357
9.93333819277869,661.4175,266.6662
9.966671542418887,642.62366,301.62018
10.000004892059083,640.7689,302.67264
10.03333824169928,639.4369,299.86847
10.133338290619871,679.38153,100.50759
10.200004989900265,682.3501,125.711
10.300005038820856,690.4304,249.78345
10.333338388461053,689.6281,254.47427
10.36667173810125,691.301,248.95221
10.433338437381645,707.9719,151.65143
10.533338486302235,699.2019,179.59087
10.600005185582628,662.56354,295.01984
10.633338535222826,657.81976,296.2295
10.833338633064008,671.82306,294.42578
10.866671982704204,671.61597,294.7696
10.900005332344401,692.8955,251.0629
11.000005381264993,707.00793,169.48703
11.066672080545386,683.3446,301.58917
11.200005479106174,696.4385,180.64868
11.233338828746371,696.59045,185.99529
11.433338926587552,682.0426,167.22116
11.466672276227749,690.69916,178.68436
11.533338975508142,665.99414,288.34888
11.56667232514834,664.82886,295.2389
11.600005674788537,665.9769,290.7209
11.66667237406893,652.5664,254.8052
11.700005723709127,653.2761,254.0816
11.733339073349324,653.2654,254.07214
11.933339171190507,640.2584,259.29562
11.966672520830704,623.80225,270.54987
12.0000058704709,591.06604,298.10944
12.033339220111097,556.5814,317.78052
12.066672569751294,536.0066,315.28668
12.10000591939149,529.4121,314.49094
12.133339269031689,526.7961,313.63696
12.166672618671885,516.16235,298.11237
12.200005968312082,517.655,295.6978
12.266672667592475,530.1201,310.3401
12.300006017232674,518.9293,295.53497
12.466672765433657,575.1207,328.50055
12.500006115073855,585.0807,328.6896
12.566672814354249,589.80676,312.9206
12.600006163994445,597.249,313.47665
12.633339513634642,605.62744,314.09552
12.666672863274838,627.13196,333.9231
12.700006212915037,641.7823,343.96304
12.733339562555233,674.59894,357.86932
12.76667291219543,713.8756,366.93948
12.933339660396415,1088.301,583.5808
12.966673010036612,1117.2118,583.4765
13.033339709317005,1153.3938,596.6433
13.066673058957203,1154.9006,599.1482
13.1000064085974,1158.7388,603.74255
13.133339758237597,1160.5142,606.28235
13.166673107877793,1162.7793,609.1518
13.300006506438582,1169.3298,612.8875
13.333339856078778,1169.4486,612.90546
13.400006555359171,1085.3928,567.3839
13.466673254639566,878.5801,501.85315
13.500006604279763,827.36505,506.10303
13.53333995391996,787.61115,504.21802
13.566673303560156,761.9851,499.7567
13.600006653200353,748.48364,496.0658
13.633340002840551,744.27576,494.57373
13.666673352480748,741.77875,493.82373
13.700006702120945,739.7589,493.71283
13.733340051761141,731.25745,493.28735
13.766673401401338,718.1155,493.76172
13.800006751041536,699.8124,502.7525
13.833340100681733,682.9187,509.90405
13.86667345032193,660.7189,520.0653
13.900006799962126,641.8993,528.6667
14.000006848882718,639.91565,527.2003
14.033340198522914,642.34326,529.2727
14.066673548163111,643.2329,529.3694
14.100006897803308,642.3976,528.4491
14.133340247443504,642.5383,529.08746
14.166673597083701,642.5266,529.0829
14.2000069467239,642.51245,529.0779
14.233340296364096,642.4824,529.05664
14.266673646004293,642.4525,529.04407
14.30000699564449,642.4468,529.05334
14.333340345284686,642.46027,529.08575
14.366673694924884,642.4739,529.1287
14.400007044565081,642.47205,529.14124
14.433340394205278,642.49426,529.1544
14.466673743845474,642.5243,529.17993
14.50000709348567,642.5244,529.2021
14.533340443125867,642.46484,529.1601
14.566673792766066,642.50397,529.1821
14.600007142406263,642.49927,529.1756
14.63334049204646,642.5324,529.2002
14.666673841686656,642.5697,529.2412
14.700007191326852,642.5843,529.2086
14.733340540967049,642.5343,529.1626
14.766673890607247,642.5337,529.1321
14.800007240247444,642.52783,529.13153
14.83334058988764,642.5728,529.22205
14.866673939527837,642.6182,529.24786
14.900007289168034,642.7036,529.3334
14.933340638808232,642.7621,529.4171
14.966673988448429,642.79004,529.4391
15.000007338088626,642.8425,529.4597
15.033340687728822,642.8772,529.4817
15.066674037369019,642.9105,529.49365
15.100007387009216,642.91895,529.4888
15.133340736649414,642.9232,529.4872
15.16667408628961,642.923,529.4811
15.200007435929807,642.8917,529.4531
15.233340785570004,642.87866,529.4502
15.2666741352102,642.88385,529.4739
15.300007484850397,642.8779,529.47644
15.333340834490595,642.85535,529.4696
15.366674184130792,642.8628,529.46704
15.400007533770989,642.85956,529.48486
15.433340883411185,642.85706,529.4828
15.466674233051382,642.86035,529.5005
15.50000758269158,642.866,529.4878
15.533340932331777,642.8702,529.478
15.566674281971974,642.8712,529.47144
15.60000763161217,642.87354,529.48096
15.633340981252367,642.8633,529.4835
15.666674330892564,642.8671,529.5061
15.700007680532762,642.8628,529.48663
15.733341030172959,642.8538,529.46094
15.766674379813155,643.1899,529.017
15.800007729453352,642.8812,528.966
15.833341079093548,643.1113,529.14996
15.866674428733747,642.96,529.0145
15.900007778373944,642.8967,529.10583
15.93334112801414,643.1017,529.05676
15.966674477654337,643.5982,529.4058
16.000007827294535,643.63495,529.48157
16.03334117693473,643.5605,529.37836
16.06667452657493,643.65576,529.59564
16.100007876215123,643.6675,529.61707
16.13334122585532,643.66895,529.56067
16.16667457549552,643.5619,529.3031
16.200007925135715,643.6361,529.4095
16.233341274775913,634.02747,528.2781
16.26667462441611,518.621,556.9636
16.300007974056307,287.25943,654.8092
16.600008120818078,45.273605,698.94995
16.66667482009847,240.93933,614.4686
16.70000816973867,297.8438,575.70166
16.733341519378868,359.1451,543.81946
16.766674869019063,360.40216,542.5493
16.80000821865926,360.37158,542.53125
16.833341568299456,360.57672,542.17053
16.866674917939655,401.49847,511.48743
16.900008267579853,383.25302,513.96136
16.933341617220048,284.8069,551.70325
16.966674966860246,140.23099,614.43726
17.00000831650044,38.80311,664.23914
17.03334166614064,15.563839,675.7887
17.066675015780834,26.81266,671.7069
17.100008365421033,85.48828,644.3744
17.13334171506123,132.67805,627.3371
17.166675064701426,119.80339,628.85364
17.200008414341625,42.018066,643.6467
17.23334176398182,0.0,656.9993
17.266675113622018,9.9898,651.40485
17.300008463262216,152.77711,615.536
17.33334181290241,313.8452,591.8436
17.36667516254261,340.83496,588.54956
17.400008512182804,250.03001,609.31647
17.433341861823003,107.99104,628.25836
17.4666752114632,64.08301,628.27515
17.56667526038379,440.16898,551.16516
17.600008610023988,412.16022,558.6739
17.633341959664182,265.89044,585.72064
17.66667530930438,133.7204,597.9398
17.70000865894458,118.283264,590.6239
17.733342008584774,231.96126,555.05084
17.766675358224973,391.69226,528.6814
17.800008707865167,425.5536,525.3209
17.833342057505366,379.42154,533.62805
17.866675407145564,314.68402,546.5099
17.90000875678576,269.70898,556.4369
17.933342106425957,246.74529,561.7822
17.966675456066152,229.03854,564.1086
18.00000880570635,215.60538,567.4376
18.03334215534655,195.54338,574.04816
18.066675504986744,192.56241,575.8977
18.100008854626942,219.25533,572.09674
18.133342204267137,318.59055,555.6892
18.166675553907336,436.27533,543.8552
18.20000890354753,464.8834,543.9208
18.23334225318773,434.67914,552.28345
18.300008952468122,242.32944,579.6393
18.33334230210832,235.81805,578.1888
18.366675651748515,291.83868,567.6604
18.400009001388714,398.842,559.1446
18.433342351028912,449.0127,557.73413
18.466675700669107,447.32278,556.9604
18.500009050309306,442.9447,556.3552
18.5333423999495,441.79474,556.4418
18.5666757495897,441.55814,555.71533
18.600009099229897,441.3825,555.7407
18.733342497790684,279.39093,584.14355
18.76667584743088,249.78577,581.5317
18.800009197071077,249.29999,579.294
18.833342546711275,249.52516,578.5876
18.90000924599167,249.71536,578.67456
18.933342595631864,251.63986,578.21814
18.966675945272062,260.06915,574.2449
19.00000929491226,274.51025,571.4835
19.066675994192654,297.40503,570.9943
19.10000934383285,298.2448,571.15564
19.133342693473047,299.73166,570.6919
19.166676043113245,300.62527,570.67834
19.20000939275344,289.10278,555.26526
19.266676092033833,300.08655,568.27185
19.30000944167403,300.06244,568.4358
19.333342791314227,300.65448,569.08875
19.400009490594623,287.42926,553.58606
19.466676189875017,289.70825,568.8086
19.50000953951521,289.25815,568.01086
19.600009588435803,289.7246,569.0221
