Time,X,Y
0.13887385602623772,554.8401,444.62888
0.305522483257723,506.27765,195.4661
0.3332972544629706,503.7517,196.13324
0.3610720256682181,503.53867,196.07799
0.4443963392839608,500.92108,200.4227
0.4721711104892083,501.0801,200.11844
0.49994588169445586,501.33752,201.61163
0.5277206528997034,501.78525,203.4082
0.5554954241049509,501.38644,198.39706
0.5832701953101985,501.2568,197.95935
1.4165133314676248,993.20996,305.53574
1.4442881026728724,986.6466,305.05304
1.47206287387812,1003.9642,303.56525
1.4998376450833675,1117.2598,327.66913
1.527612416288615,1250.2363,385.5476
1.5553871874938627,1250.2395,385.53726
1.5831619586991101,1250.2539,385.56107
1.6109367299043578,1250.2255,385.502
1.6387115011096054,1250.2151,385.5053
1.6664862723148528,1250.198,385.45953
1.6942610435201004,1250.1946,385.50266
1.7220358147253478,1302.4991,335.01196
1.7498105859305955,1309.4214,321.10333
1.777585357135843,1346.0924,292.63666
1.8053601283410905,1342.6533,301.081
1.8331348995463381,1337.4885,303.62653
1.8609096707515858,1337.5654,303.73636
1.8886844419568332,1337.5221,303.67062
1.9164592131620808,1336.733,304.17065
1.9442339843673284,1353.5829,278.6687
1.9720087555725758,1370.9468,233.07043
1.9997835267778235,1385.2445,208.417
2.027558297983071,1255.9045,282.34662
2.0553330691883187,924.57544,620.4124
2.083107840393566,753.5331,864.56213
2.1108826115988135,727.88525,930.8237
2.138657382804061,728.22455,934.1295
2.1664321540093088,727.63605,933.4228
2.1942069252145564,727.22546,933.25653
2.2219816964198036,719.9411,927.916
2.249756467625051,736.20264,911.41296
2.277531238830299,764.13153,873.80273
2.3053060100355465,766.9114,867.7458
2.333080781240794,764.455,867.28217
2.3608555524460417,770.7109,853.6029
2.388630323651289,791.07336,790.34753
2.4164050948565365,812.4785,763.0124
2.444179866061784,861.2602,725.3009
2.471954637267032,894.2049,710.2963
2.4997294084722794,899.13464,706.15015
2.5275041796775266,901.24,704.78046
2.5552789508827742,910.36725,705.99243
2.583053722088022,933.9077,694.7397
2.6108284932932695,993.37646,659.0286
2.638603264498517,1048.959,560.18164
2.6663780357037647,1033.7839,454.35022
2.7219275781142596,937.9884,321.1288
2.749702349319507,907.7085,286.36462
2.777477120524755,871.485,259.85663
2.8330266629352496,738.3511,203.85109
2.8608014341404973,698.9502,175.3612
2.9163509765509925,645.0432,109.75797
2.94412574775624,645.7911,108.5126
2.9719005189614878,644.39087,108.9436
2.999675290166735,647.25714,117.56177
3.05522483257723,650.3501,223.01733
3.082999603782478,675.7407,328.03198
3.1385491461929726,725.2633,399.83743
3.1663239173982203,737.3371,415.51746
3.194098688603468,744.15735,458.05325
3.2218734598087155,740.8636,502.19806
3.249648231013963,728.49994,516.6318
3.277423002219211,713.2019,530.11255
3.305197773424458,670.4094,549.6834
3.3329725446297056,632.0742,557.26965
3.3607473158349532,620.8914,560.56995
3.388522087040201,621.11926,562.4758
3.4162968582454485,620.01654,562.3923
3.4440716294506957,620.0242,562.3914
3.4718464006559433,620.01953,562.38995
3.499621171861191,620.2798,563.4465
3.5273959430664386,620.08356,562.0449
3.555170714271686,614.9453,555.406
3.582945485476934,609.4472,550.51843
3.610720256682181,605.1335,545.7136
3.6384950278874286,595.57416,533.09644
3.6662697990926763,595.3119,531.6046
3.7218193415031715,597.5759,508.82367
3.7495941127084187,610.5023,479.60114
3.7773688839136663,622.8986,463.28055
3.860693197529409,626.8042,442.95337
3.888467968734657,625.41266,439.6845
3.916242739939904,625.22186,439.46008
3.9440175111451516,625.23175,437.20798
3.9717922823503993,625.24445,437.22958
3.999567053555647,621.9198,433.00568
4.027341824760894,610.7972,420.3595
4.055116595966142,603.2383,402.5399
4.082891367171389,596.5782,393.90436
4.110666138376637,596.7208,391.33163
4.138440909581885,596.7211,391.33313
4.166215680787132,596.6597,387.83997
4.19399045199238,595.96606,386.33923
4.221765223197627,596.33435,385.18277
4.249539994402875,596.34033,385.1969
4.277314765608122,596.3318,387.969
4.3050895368133695,596.4125,387.90408
4.3328643080186175,608.7182,391.3443
4.360639079223865,651.45886,416.38177
4.388413850429113,692.1634,456.22247
4.41618862163436,698.2058,462.62723
4.443963392839607,697.9465,468.40942
4.471738164044855,701.18787,489.6864
4.499512935250102,714.699,513.38306
4.5272877064553505,736.0933,534.4389
4.582837248865846,750.4098,576.8039
4.610612020071093,752.02454,618.8435
4.63838679127634,752.2183,639.5697
4.666161562481588,751.7593,647.84375
4.693936333686835,751.91016,648.22723
4.7217111048920835,751.9624,648.367
4.749485876097331,751.4968,648.5502
4.777260647302578,751.48846,648.5891
4.805035418507826,751.54944,648.60815
4.832810189713073,751.34344,650.6841
4.860584960918321,724.42395,657.5612
4.888359732123568,642.4941,636.056
4.9161345033288155,582.7107,611.393
4.943909274534064,557.06726,589.062
4.971684045739311,538.4713,567.0531
4.999458816944559,532.5543,552.1863
5.027233588149806,527.56415,545.7081
5.055008359355053,526.0698,540.70184
5.082783130560301,517.9064,529.3155
5.1105579017655485,513.43677,525.1886
5.1383326729707965,512.37756,523.4883
5.166107444176044,508.88635,517.25885
5.193882215381292,506.46643,506.74338
5.221656986586539,506.42798,502.05826
5.249431757791786,506.80853,501.59265
5.277206528997034,506.9056,502.13022
5.304981300202281,505.69147,503.1122
5.3327560714075295,545.2092,519.9105
5.360530842612777,650.4952,562.24304
5.388305613818024,756.79675,630.82214
5.416080385023272,860.2555,778.18945
5.443855156228519,881.794,870.8776
5.471629927433767,881.34906,882.43835
5.499404698639014,881.2534,882.24036
5.527179469844262,882.728,884.1839
5.55495424104951,884.9643,886.44824
5.582729012254757,884.08997,886.75726
5.610503783460005,885.5821,887.91595
5.638278554665252,885.72864,887.1868
5.666053325870499,886.3808,885.4756
5.693828097075747,884.12164,883.0842
5.7216028682809945,883.9766,883.14825
5.749377639486243,880.93164,883.15393
5.77715241069149,872.6611,880.8177
5.804927181896738,871.8574,879.9882
5.832701953101985,870.1666,874.2057
5.860476724307232,871.51355,870.71155
5.88825149551248,869.4485,870.494
5.9160262667177275,868.83453,870.15173
5.9438010379229755,869.2804,870.52094
5.971575809128223,868.7333,870.66907
5.99935058033347,868.3668,872.65466
6.027125351538718,868.31506,873.0875
6.054900122743965,865.87573,873.25684
6.082674893949213,865.91144,873.1866
6.11044966515446,866.21216,874.1349
6.138224436359708,866.2538,874.9684
6.165999207564956,964.5475,933.38727
6.3326478347964406,1884.8778,1028.2244
6.360422606001689,1865.5615,998.7831
6.388197377206936,1865.2379,978.9681
6.415972148412184,1858.5112,972.61475
6.443746919617431,1853.0061,969.91296
6.471521690822678,1850.5206,970.0946
6.499296462027926,1849.9817,970.116
6.5270712332331735,1837.8234,972.8114
6.554846004438422,1808.1207,983.9092
6.582620775643669,1791.0505,985.6516
6.610395546848916,1790.376,985.6613
6.638170318054164,1791.0017,984.64233
6.665945089259411,1790.8978,982.41486
6.693719860464659,1794.7035,983.069
6.7214946316699065,1796.2137,982.2508
6.749269402875154,1799.1921,982.5835
6.777044174080402,1802.8225,979.71716
6.804818945285649,1805.3049,979.13354
6.832593716490897,1805.4072,977.2432
6.860368487696144,1806.423,977.3961
6.888143258901391,1806.4318,977.4092
6.915918030106639,1807.5886,978.65857
6.943692801311887,1808.3662,979.5597
6.971467572517135,1817.458,979.10583
6.999242343722382,1827.2084,972.418
7.02701711492763,1828.2339,971.402
7.054791886132877,1827.6859,970.48334
7.082566657338124,1830.2539,967.60565
7.110341428543372,1831.6875,968.625
7.1381161997486196,1831.6329,968.58105
7.165890970953868,1832.6082,970.9739
7.193665742159115,1832.5177,971.4036
7.221440513364362,1832.4987,971.3855
7.24921528456961,1832.4899,971.389
7.276990055774857,1832.4922,971.3897
7.304764826980105,1828.9237,968.0648
7.3325395981853525,1829.0969,968.97235
7.3603143693906,1829.0906,968.972
7.388089140595848,1827.9803,971.67755
7.415863911801095,1821.388,972.29626
7.443638683006343,1820.0197,973.3711
7.47141345421159,1820.2368,970.7977
7.499188225416837,1819.7534,970.53534
7.5269629966220855,1819.6871,970.57275
7.554737767827333,1820.1207,970.9129
7.582512539032581,1820.032,973.51373
7.610287310237828,1820.023,973.5152
7.638062081443076,1821.3252,972.53156
7.665836852648323,1820.985,971.31824
7.69361162385357,1820.7693,971.3518
7.721386395058818,1820.7241,971.32196
7.749161166264066,1820.7935,970.89026
7.776935937469314,1820.933,968.8317
7.804710708674561,1820.785,968.6217
7.832485479879808,1820.7795,968.62024
7.860260251085056,1820.9324,968.96704
7.888035022290303,1821.1084,969.9871
7.915809793495551,1820.7898,970.9547
7.9435845647007985,1820.8726,971.42065
7.971359335906046,1820.8513,971.4102
7.999134107111294,1820.8561,971.41077
8.026908878316542,1820.6638,968.7105
8.054683649521788,1820.9458,968.52795
8.082458420727036,1821.1469,965.80225
8.110233191932284,1821.1505,965.7971
8.13800796313753,1820.6744,968.71497
8.165782734342779,1820.618,970.78735
8.193557505548027,1820.6199,970.8097
8.221332276753275,1820.508,970.82043
8.249107047958521,1820.4921,970.8141
8.27688181916377,1820.8787,968.98956
8.304656590369017,1820.8074,968.5668
8.332431361574264,1820.8191,968.5386
8.360206132779512,1820.8348,968.6206
8.38798090398476,1820.6125,968.61804
8.415755675190006,1820.6125,968.61255
8.443530446395254,1820.6125,968.6127
8.471305217600502,1820.6144,968.6162
8.49907998880575,1820.6147,968.6173
8.526854760010997,1820.9478,968.5472
8.554629531216245,1821.0432,968.48236
8.582404302421493,1821.0425,968.5076
8.610179073626739,1821.0227,968.49445
8.637953844831987,1820.5554,968.5277
8.665728616037235,1820.4978,968.48474
8.693503387242483,1820.5012,968.4916
8.72127815844773,1820.4983,968.4884
8.749052929652978,1822.4453,970.03503
8.776827700858226,1823.4446,968.3864
8.804602472063472,1826.4642,968.7129
8.83237724326872,1826.4862,968.25275
8.860152014473968,1826.4756,968.2714
8.887926785679214,1829.0636,964.2185
8.915701556884462,1831.4839,967.28503
8.94347632808971,1831.4526,967.24585
8.971251099294959,1831.4751,967.27496
8.999025870500205,1831.7146,965.21265
9.026800641705453,1832.0188,964.23596
9.054575412910701,1831.819,963.7804
9.082350184115947,1831.7319,965.7396
9.110124955321195,1832.877,971.2588
9.137899726526443,1832.6821,970.9592
9.165674497731692,1832.685,970.9713
9.193449268936938,1832.6843,970.97095
9.221224040142186,1832.6847,970.9724
9.248998811347434,1832.6841,970.9726
9.27677358255268,1832.6843,970.97095
9.304548353757928,1814.9929,968.1841
9.332323124963176,1756.0056,963.77783
9.360097896168423,1706.3606,968.3032
9.38787266737367,1694.2202,967.92017
9.415647438578919,1700.4675,924.572
9.443422209784167,1719.1937,874.47363
9.471196980989413,1710.6537,866.4685
9.498971752194661,1697.0922,864.25507
9.52674652339991,1612.0173,884.6662
9.554521294605156,1384.5978,906.2261
9.582296065810404,1175.8053,871.30457
9.610070837015652,1166.8986,863.6794
9.637845608220898,1184.4452,852.50116
9.665620379426146,1184.3478,849.6132
9.693395150631394,1184.4019,852.6645
9.721169921836642,1180.1802,864.8154
9.748944693041889,1039.5669,880.6432
9.776719464247137,994.56866,879.3135
9.804494235452385,1009.46906,872.2842
9.832269006657631,1020.5167,864.42975
9.860043777862879,1020.69836,870.1906
9.887818549068127,1024.2535,882.5909
9.915593320273375,1017.1174,892.06494
9.943368091478622,1017.3058,890.4404
9.97114286268387,1011.7888,887.75885
9.998917633889118,968.38354,874.6592
10.026692405094364,889.88617,879.3237
10.054467176299612,1064.2478,871.836
10.08224194750486,1273.4718,861.03
10.110016718710106,1272.5542,860.781
10.137791489915355,1273.182,860.7526
10.165566261120603,1273.3127,860.7754
10.19334103232585,1273.334,860.77313
10.221115803531097,1273.1667,860.725
10.248890574736345,1297.7229,849.5627
10.276665345941593,1369.465,828.2836
10.30444011714684,1401.4209,791.26996
10.332214888352087,1401.4325,779.3115
10.359989659557336,1369.1771,653.63104
10.387764430762584,1341.7467,629.1627
10.41553920196783,1334.8066,628.74097
10.443313973173078,1334.8208,628.723
10.471088744378326,1334.6951,627.91095
10.498863515583572,1335.5901,623.4989
10.52663828678882,1335.1388,619.90063
10.554413057994068,1334.1538,617.09717
10.582187829199315,1323.8374,609.40045
10.609962600404563,1317.2513,602.1841
10.637737371609811,1315.0513,606.0731
10.665512142815059,1315.5911,608.3641
10.693286914020305,1315.7018,608.8293
10.721061685225553,1352.1608,633.7014
10.748836456430801,1521.6272,687.4938
10.776611227636048,1567.6417,698.7777
10.804385998841296,1570.364,693.69775
10.832160770046544,1567.7303,690.20746
10.85993554125179,1533.8215,672.8671
10.887710312457038,1448.2866,662.6378
10.915485083662286,1424.8596,661.8209
10.943259854867534,1479.3463,678.68463
10.97103462607278,1532.6112,685.02527
10.998809397278029,1533.95,683.6609
11.026584168483277,1533.8119,683.52997
11.054358939688523,1528.1957,688.6177
11.082133710893771,1454.0566,705.1716
11.10990848209902,1432.7689,707.823
11.137683253304267,1484.082,715.3058
11.165458024509514,1507.7582,714.21423
11.193232795714762,1509.4281,713.3578
11.22100756692001,1509.4324,713.3617
11.248782338125256,1509.4426,713.37726
11.276557109330504,1489.2579,723.5656
11.304331880535752,1438.4191,729.4539
11.332106651740999,1437.5637,729.0335
11.359881422946247,1432.5007,727.5375
11.387656194151495,1410.2542,710.5829
11.415430965356743,1371.9421,639.3027
11.443205736561989,1372.004,635.86523
11.470980507767237,1372.0055,635.78455
11.498755278972485,1372.0139,635.76294
11.526530050177731,1372.0054,635.76086
11.55430482138298,1372.2092,633.16394
11.582079592588228,1372.2024,633.14923
11.609854363793476,1372.2133,633.16223
11.637629134998722,1371.6929,635.2283
11.66540390620397,1371.694,635.2219
11.693178677409218,1368.8223,635.5459
11.720953448614464,1317.9121,590.0637
