Time,X,Y
0.0,1746.386,554.0081
0.03333333953336111,1746.3845,554.00916
0.06666667906672222,1746.4119,554.047
0.10000001860008333,1746.4177,554.04517
0.13333335813344444,1746.4287,554.06116
0.16666669766680553,1746.435,554.06366
0.20000003720016665,1746.4336,554.0525
0.23333337673352775,1746.4233,554.0465
0.26666671626688887,1746.3988,554.0393
0.30000005580024997,1746.3618,553.97955
0.33333339533361106,1746.3589,553.9721
0.3666667348669722,1746.3579,553.98206
0.4000000744003333,1746.3713,553.9934
0.4333334139336944,1746.3329,553.9485
0.4666667534670555,1746.3032,553.9192
0.5000000930004166,1746.3285,553.9214
0.5333334325337777,1746.3197,553.9187
0.5666667720671389,1746.2896,553.90125
0.6000001116004999,1746.3007,553.9149
0.6333334511338611,1746.3442,553.93896
0.6666667906672221,1746.3442,553.9385
0.7000001302005833,1746.3479,553.953
0.7333334697339444,1746.3647,553.9714
0.7666668092673055,1746.3335,553.9656
0.8000001488006666,1746.334,553.9616
0.8333334883340276,1746.3292,553.9541
0.8666668278673888,1746.3798,553.99384
0.90000016740075,1746.3827,553.99536
0.933333506934111,1746.3798,553.99426
0.9666668464674721,1746.3796,553.9921
1.0000001860008332,1746.319,554.0443
1.0333335255341944,1746.3113,554.0032
1.0666668650675555,1746.3127,553.9929
1.1000002046009165,1746.2783,553.9345
1.1333335441342778,1746.2834,553.92847
1.1666668836676388,1746.2816,553.91547
1.2000002232009999,1746.2878,553.92896
1.233333562734361,1746.2812,553.9021
1.2666669022677222,1746.3066,553.9259
1.3000002418010832,1746.2805,553.89764
1.3333335813344442,1746.2725,553.9009
1.3666669208678055,1746.2776,553.9137
1.4000002604011665,1746.2739,553.8982
1.4333335999345276,1746.2891,553.90955
1.4666669394678888,1746.286,553.9059
1.5000002790012499,1746.2794,553.9077
1.533333618534611,1746.2787,553.91766
1.5666669580679722,1746.2805,553.918
1.6000002976013332,1746.2805,553.92053
1.6333336371346943,1746.2823,553.9206
1.6666669766680553,1746.2878,553.93225
1.7000003162014166,1746.2861,553.9303
1.7333336557347776,1746.2864,553.9303
1.7666669952681386,1746.2882,553.9301
1.8000003348015,1746.293,553.928
1.833333674334861,1746.2911,553.92645
1.866667013868222,1746.2911,553.92615
1.9000003534015832,1746.291,553.9264
1.9333336929349443,1746.3018,553.93225
1.9666670324683053,1746.3116,553.91736
2.0000003720016664,1746.3472,553.9074
2.0333337115350276,1746.36,553.9463
2.066667051068389,1746.3695,553.9572
2.1000003906017497,1746.382,553.9642
2.133333730135111,1746.3615,553.9814
2.1666670696684722,1746.3636,553.99054
2.200000409201833,1746.304,554.07587
2.2333337487351943,951.30054,530.58264
2.2666670882685556,951.3027,530.5853
2.3000004278019164,951.0138,531.3016
2.3333337673352776,951.0127,531.3088
2.3666671068686385,951.01733,531.31555
2.4000004464019997,951.02905,531.32104
2.433333785935361,951.02625,531.31024
2.466667125468722,951.0304,531.3125
2.500000465002083,951.0339,531.3357
2.5333338045354443,951.0269,531.3016
2.566667144068805,951.0218,531.2853
2.6000004836021664,951.0333,531.30347
2.6333338231355277,951.0458,531.3154
2.6666671626688885,951.041,531.3001
2.7000005022022497,951.0454,531.33105
2.733333841735611,951.08606,531.3718
2.766667181268972,951.0899,531.38104
2.800000520802333,951.0888,531.3838
2.8333338603356943,951.0857,531.386
2.866667199869055,951.07965,531.37427
2.9000005394024164,951.08075,531.3987
2.9333338789357777,951.1179,531.4375
2.9666672184691385,951.1184,531.44775
3.0000005580024998,950.9764,531.15015
3.033333897535861,950.95667,531.14417
3.066667237069222,950.9548,531.15845
3.100000576602583,950.987,531.1987
3.1333339161359444,950.9905,531.2093
3.166667255669305,950.98737,531.2146
3.2000005952026664,951.0359,531.3655
3.2333339347360273,951.06573,531.4053
3.2666672742693885,951.07983,531.4318
3.30000061380275,951.091,531.44073
3.3333339533361106,951.106,531.41724
3.366667292869472,951.1022,531.4145
3.400000632402833,951.11115,531.44104
3.433333971936194,951.10657,531.432
3.466667311469555,951.1073,531.4315
3.5000006510029165,951.10657,531.4393
3.5333339905362773,951.1124,531.4514
3.5666673300696385,951.1216,531.4509
3.600000669603,951.0215,533.43506
3.6333340091363606,933.30835,551.8361
3.666667348669722,884.6453,656.037
3.700000688203083,877.4293,726.9299
3.733334027736444,878.5963,779.8368
3.7666673672698052,880.04535,843.2383
3.8000007068031665,879.15625,848.1513
3.8333340463365273,879.0599,848.1879
3.8666673858698886,878.17505,848.2861
3.90000072540325,878.1894,848.2991
3.9333340649366106,861.6858,858.05786
3.966667404469972,828.5808,880.13727
4.000000744003333,782.0532,910.86316
4.033334083536694,763.2405,921.5823
4.066667423070055,756.1441,922.5097
4.1000007626034165,750.99976,922.5386
4.133334102136778,741.6173,923.83997
4.166667441670138,734.3479,925.82684
4.200000781203499,727.16626,927.2739
4.233334120736861,727.12537,927.68097
4.266667460270222,727.13605,927.7001
4.300000799803583,726.9502,927.3759
4.3333341393369444,726.9326,927.3393
4.366667478870305,726.9452,927.34735
4.400000818403666,727.1631,927.6306
4.433334157937027,727.7008,928.59937
4.466667497470389,730.7589,925.38135
4.50000083700375,746.06433,920.5543
4.533334176537111,753.50116,917.81836
4.5666675160704715,757.4758,914.37
4.600000855603833,780.7434,900.2334
4.633334195137194,870.0077,815.55505
4.666667534670555,967.0245,638.72626
4.7000008742039165,1030.5502,309.50928
4.733334213737277,1024.6205,0.0
4.766667553270638,1010.0297,29.983543
4.800000892803999,1001.8046,56.039833
4.833334232337361,1001.2606,85.52852
4.866667571870722,989.52686,93.16601
4.900000911404083,977.56805,93.27482
4.933334250937444,970.8126,90.12877
4.966667590470805,960.15393,86.35176
5.000000930004166,931.0534,87.10509
5.033334269537527,879.6925,113.689545
5.066667609070889,857.79034,131.03195
5.10000094860425,853.4548,141.08887
5.13333428813761,849.312,155.13159
5.1666676276709715,847.1489,155.72253
5.200000967204333,846.92957,155.50931
5.233334306737694,846.9214,155.564
5.266667646271055,849.1515,151.77068
5.300000985804417,857.8469,149.7959
5.333334325337777,872.735,161.75363
5.366667664871138,906.64764,191.97954
5.4000010044044995,960.3576,238.9308
5.433334343937861,989.90204,299.4013
5.466667683471222,1001.90466,308.76178
5.500001023004583,1001.8244,308.7553
5.533334362537944,1001.8094,308.76883
5.566667702071305,1006.1305,308.7749
5.600001041604666,1020.63226,308.61703
5.633334381138027,1031.934,319.69525
5.666667720671389,1007.6274,347.27448
5.700001060204749,927.8604,392.84027
5.73333439973811,810.0804,434.4438
5.766667739271472,723.3794,443.5394
5.800001078804833,662.2499,440.9734
5.833334418338194,646.20056,431.77148
5.866667757871555,644.0864,429.36304
5.900001097404916,644.4023,429.04163
5.933334436938277,645.00494,425.27783
5.966667776471638,648.4502,417.76044
6.0000011160049995,659.9004,402.36758
6.033334455538361,665.93805,391.36258
6.066667795071722,673.6258,379.075
6.100001134605082,681.51526,366.56702
6.133334474138444,687.8831,352.434
6.166667813671805,683.55817,340.36725
