Time,X,Y
0.0,660.299,662.98376
0.03333333333333333,660.0941,663.0032
0.06666666666666667,659.9126,662.8525
0.1,659.0871,647.74133
0.13333333333333333,666.8769,607.13306
0.16666666666666666,655.44604,546.6929
0.2,629.6564,479.68597
0.23333333333333334,590.52527,404.4461
0.26666666666666666,544.0805,345.88663
0.3,511.71652,311.87866
0.3333333333333333,509.54132,309.91406
0.36666666666666664,509.52496,309.84766
0.4,509.5156,309.84747
0.43333333333333335,511.9685,316.4306
0.4666666666666667,521.5443,335.5277
0.5,549.24585,374.97812
0.5333333333333333,582.8009,425.3303
0.5666666666666667,603.8087,455.23224
0.6,615.22797,470.22116
0.6333333333333333,618.45825,476.7948
0.6666666666666666,618.47,476.82083
0.7,620.006,476.25897
0.7333333333333333,627.141,471.0215
0.7666666666666667,633.6835,462.4627
0.8,635.3611,450.21634
0.8333333333333334,632.6014,434.40674
0.8666666666666667,618.5171,417.2243
0.9,613.31085,408.7577
0.9333333333333333,613.01495,408.03864
0.9666666666666667,612.72754,406.33026
1.0,612.74005,406.33057
1.0333333333333334,612.75134,406.35675
1.0666666666666667,618.35425,402.72528
1.1,624.3906,401.8081
1.1333333333333333,630.28253,401.75583
1.1666666666666667,631.6618,402.61908
1.2,631.63794,402.67255
1.2333333333333334,631.6441,402.68207
1.2666666666666666,631.60364,402.67117
1.3,631.59827,402.67273
1.3333333333333333,631.734,412.1256
1.3666666666666667,635.3066,451.40808
1.4,636.41144,533.4965
1.4333333333333333,635.1012,622.5537
1.4666666666666666,629.4699,713.05164
1.5,619.179,774.726
1.5333333333333334,617.14386,809.7202
1.5666666666666667,617.9994,823.8142
1.6,628.40894,834.70734
1.6333333333333333,636.2522,836.88666
1.6666666666666667,644.93225,842.01086
1.7,653.965,848.9998
1.7333333333333334,664.146,855.4759
1.7666666666666666,664.1387,855.4708
1.8,663.8723,854.3876
1.8333333333333333,670.8152,859.3872
1.8666666666666667,672.5221,860.8356
1.9,672.6056,860.9163
1.9333333333333333,675.4711,857.0376
1.9666666666666666,690.448,834.27563
2.0,710.30554,783.9463
2.033333333333333,733.5935,672.50684
2.066666666666667,752.9347,497.92374
2.1,780.7643,404.50845
2.1333333333333333,809.20917,350.91367
2.1666666666666665,829.9779,324.27695
2.2,836.8059,309.40857
2.2333333333333334,838.7305,310.26233
2.2666666666666666,838.7262,310.26862
2.3,839.97675,299.6576
2.3333333333333335,838.77484,290.24576
2.3666666666666667,834.89575,287.97375
2.4,834.6416,287.71045
2.433333333333333,834.65717,287.74078
2.466666666666667,834.6647,287.74075
2.5,834.6568,287.73096
2.533333333333333,832.85266,286.43695
2.566666666666667,829.6269,285.7433
2.6,828.55664,284.41782
2.6333333333333333,828.55554,284.4132
2.6666666666666665,828.56067,284.41898
2.7,828.56177,284.42487
2.7333333333333334,828.56836,284.43173
2.7666666666666666,828.6202,284.41284
2.8,826.90784,283.18475
2.8333333333333335,826.90784,283.1835
2.8666666666666667,825.68774,282.39706
2.9,825.1172,281.9952
2.933333333333333,825.1269,282.00177
2.966666666666667,825.12695,282.00122
3.0,822.6198,281.77103
3.033333333333333,822.4107,281.56842
3.066666666666667,818.22,280.02972
3.1,816.91864,278.92218
3.1333333333333333,816.5676,279.3073
3.1666666666666665,814.9033,279.3985
3.2,814.899,279.38147
3.2333333333333334,814.8979,279.38025
3.2666666666666666,814.8997,279.3837
3.3,814.9043,279.39307
3.3333333333333335,813.3448,275.18198
3.3666666666666667,813.5061,266.57712
3.4,813.03644,248.63004
3.433333333333333,814.86743,225.57079
3.466666666666667,820.964,201.91347
3.5,823.3733,192.2985
3.533333333333333,824.82214,190.71007
3.566666666666667,824.78406,190.64333
3.6,824.77734,190.63303
3.6333333333333333,824.808,190.61475
3.6666666666666665,824.80884,190.60194
3.7,824.82,190.6014
3.7333333333333334,824.8204,190.60602
3.7666666666666666,824.8321,190.62698
3.8,824.84033,190.64424
3.8333333333333335,824.8479,190.649
3.8666666666666667,824.8408,190.64035
3.9,824.8361,190.63489
3.933333333333333,824.8396,190.6452
3.966666666666667,823.81476,192.14847
4.0,820.64417,199.92572
4.033333333333333,818.75806,188.30397
4.066666666666666,820.2204,184.43614
4.1,820.23303,184.4696
4.133333333333334,820.27094,184.54088
4.166666666666667,818.8978,182.05193
4.2,818.901,182.05344
4.233333333333333,818.90356,182.06026
4.266666666666667,820.9624,181.51373
4.3,820.49524,189.47589
4.333333333333333,805.19226,198.36179
4.366666666666666,784.981,209.30598
4.4,756.67004,227.18504
4.433333333333334,728.6284,250.6279
4.466666666666667,718.8392,265.16003
4.5,716.437,271.18427
4.533333333333333,717.7645,275.23743
4.566666666666666,718.1011,281.7172
4.6,719.8794,287.10516
4.633333333333334,720.96936,293.00372
4.666666666666667,720.89996,302.00403
